date,1101_Turnover,1101_Volume,1101_close,1101_eps,1101_high,1101_low,1101_open,1101_ups_and_downs,1101_ups_percent,2327_Turnover,2327_Volume,2327_close,2327_eps,2327_high,2327_low,2327_open,2327_ups_and_downs,2327_ups_percent,2352_Turnover,2352_Volume,2352_close,2352_eps,2352_high,2352_low,2352_open,2352_ups_and_downs,2352_ups_percent,2385_Turnover,2385_Volume,2385_close,2385_eps,2385_high,2385_low,2385_open,2385_ups_and_downs,2385_ups_percent,2449_Turnover,2449_Volume,2449_close,2449_eps,2449_high,2449_low,2449_open,2449_ups_and_downs,2449_ups_percent,2915_Turnover,2915_Volume,2915_close,2915_eps,2915_high,2915_low,2915_open,2915_ups_and_downs,2915_ups_percent,3005_Turnover,3005_Volume,3005_close,3005_eps,3005_high,3005_low,3005_open,3005_ups_and_downs,3005_ups_percent,3532_Turnover,3532_Volume,3532_close,3532_eps,3532_high,3532_low,3532_open,3532_ups_and_downs,3532_ups_percent,6176_Turnover,6176_Volume,6176_close,6176_eps,6176_high,6176_low,6176_open,6176_ups_and_downs,6176_ups_percent,9945_Turnover,9945_Volume,9945_close,9945_eps,9945_high,9945_low,9945_open,9945_ups_and_downs,9945_ups_percent,0056_close_y
7068,65070.0,1898.0,34.2,18.1,34.45,34.2,34.4,0.1,0.29,167276.0,1625.0,102.0,12.96,104.5,102.0,103.5,-1.0,-0.97,491320.0,20145.0,24.05,9.36,24.9,24.05,24.75,-0.65,-2.63,93715.0,1184.0,79.4,14.76,79.4,78.5,78.6,1.2,1.53,179624.0,6061.0,29.7,11.83,29.95,29.45,29.85,-0.05,-0.17,60784.0,1370.0,44.35,6.98,44.65,44.25,44.6,-0.2,-0.45,110670.0,2783.0,39.7,10.26,40.05,39.65,40.0,-0.4,-1.0,147168.0,1823.0,80.0,69.57,82.6,80.0,82.0,-1.1,-1.36,527006.0,7821.0,67.2,9.04,67.8,67.0,67.0,0.8,1.2,52571.0,1534.0,34.2,7.81,34.45,34.15,34.2,0.1,0.29,316.7228458498028
7069,81160.0,2377.0,34.25,18.12,34.3,34.0,34.2,0.05,0.15,330079.0,3310.0,98.7,12.54,102.5,98.7,102.0,-3.3,-3.24,1144183.0,49258.0,23.2,9.03,24.35,22.65,24.1,-0.85,-3.53,39205.0,498.0,78.5,14.59,79.4,78.5,79.4,-0.9,-1.13,238626.0,8102.0,29.55,11.77,29.8,29.25,29.8,-0.15,-0.51,240648.0,5506.0,43.4,6.83,44.4,43.35,44.35,-0.95,-2.14,115395.0,2945.0,38.95,10.06,39.8,38.75,39.8,-0.75,-1.89,269302.0,3546.0,74.1,64.43,81.0,72.5,80.6,-5.9,-7.38,379639.0,5693.0,66.6,8.96,67.5,66.0,67.5,-0.6,-0.89,148821.0,4388.0,33.8,7.72,34.2,33.8,34.2,-0.4,-1.17,317.2492226613972
7070,171148.0,5056.0,34.0,17.99,34.25,33.5,34.25,-0.25,-0.73,236492.0,2368.0,99.2,12.6,101.5,98.8,99.9,0.5,0.51,530250.0,22590.0,23.35,9.09,23.8,23.3,23.5,0.15,0.65,46634.0,593.0,78.7,14.63,79.0,78.4,78.5,0.2,0.25,107352.0,3637.0,29.7,11.83,29.75,29.3,29.55,0.15,0.51,225545.0,5249.0,42.9,6.76,43.45,42.75,43.4,-0.5,-1.15,80730.0,2077.0,39.0,10.08,39.25,38.5,39.0,0.05,0.13,422969.0,5333.0,81.5,70.87,81.5,75.0,75.0,7.4,9.99,449358.0,6636.0,67.1,9.03,68.4,67.1,67.3,0.5,0.75,180813.0,5427.0,33.2,7.58,33.8,33.2,33.8,-0.6,-1.78,319.0948616600795
7071,292770.0,8694.0,33.85,17.91,33.9,33.5,33.9,-0.15,-0.44,286039.0,2857.0,100.0,12.71,101.0,99.2,99.5,0.8,0.81,423530.0,18329.0,23.1,8.99,23.25,22.9,23.15,-0.25,-1.07,72300.0,917.0,79.0,14.68,79.1,78.5,78.5,0.3,0.38,475087.0,15641.0,30.65,12.21,30.75,29.55,29.7,0.95,3.2,321398.0,7526.0,42.8,6.74,42.95,42.5,42.9,-0.1,-0.23,68635.0,1734.0,39.7,10.26,39.9,39.0,39.0,0.7,1.79,535844.0,6510.0,79.6,69.22,84.5,79.5,83.0,-1.9,-2.33,310700.0,4639.0,66.8,8.99,67.4,66.6,66.8,-0.3,-0.45,338100.0,10272.0,33.0,7.53,33.35,32.65,33.25,-0.2,-0.6,323.5986297760215
7074,156311.0,4634.0,33.9,17.94,33.9,33.6,33.65,0.05,0.15,209879.0,2076.0,102.0,12.96,102.5,99.9,101.0,2.0,2.0,219422.0,9453.0,23.25,9.05,23.3,23.1,23.15,0.15,0.65,125245.0,1573.0,80.2,14.91,80.3,78.8,79.0,1.2,1.52,507700.0,16295.0,31.15,12.41,31.6,30.8,30.9,0.5,1.63,366313.0,8218.0,44.8,7.06,45.4,43.25,43.25,2.0,4.67,106390.0,2650.0,40.25,10.4,40.45,39.65,39.7,0.55,1.39,205339.0,2531.0,80.5,70.0,83.5,79.3,80.7,0.9,1.13,186991.0,2768.0,67.8,9.13,67.8,67.0,67.1,1.0,1.5,242123.0,7110.0,34.3,7.83,34.35,33.4,33.45,1.3,3.94,324.66276679841945
7075,153411.0,4460.0,34.45,18.23,34.55,33.85,33.9,0.55,1.62,271601.0,2661.0,101.5,12.9,104.0,100.5,102.5,-0.5,-0.49,427883.0,18110.0,23.3,9.07,24.0,23.3,23.4,0.05,0.22,129882.0,1613.0,80.3,14.93,80.9,80.1,80.9,0.1,0.12,362227.0,11569.0,31.4,12.51,31.55,31.05,31.25,0.25,0.8,201274.0,4497.0,44.4,6.99,45.3,44.3,45.3,-0.4,-0.89,110212.0,2754.0,40.0,10.34,40.45,39.8,40.4,-0.25,-0.62,119901.0,1480.0,80.0,69.57,82.3,80.0,81.5,-0.5,-0.62,382440.0,5583.0,67.9,9.14,69.1,67.9,68.3,0.1,0.15,189651.0,5606.0,33.6,7.67,34.55,33.5,34.15,-0.7,-2.04,328.9361791831362
7076,200017.0,5779.0,34.8,18.41,34.8,34.2,34.5,0.35,1.02,1027982.0,9302.0,111.5,14.17,111.5,109.0,,10.0,9.85,254380.0,10918.0,23.65,9.2,23.65,22.9,23.1,0.35,1.5,,,81.0,15.06,81.0,80.1,80.3,0.7,0.87,354510.0,11238.0,31.8,12.67,31.8,31.2,31.3,0.4,1.27,128413.0,2883.0,,6.98,44.9,44.35,44.4,-0.05,-0.11,94962.0,2352.0,40.55,10.48,40.6,40.0,40.2,0.55,1.37,97517.0,1213.0,80.3,69.83,81.2,79.1,80.1,0.3,0.37,181766.0,,68.6,9.23,68.6,67.6,67.9,,1.03,104509.0,3091.0,33.85,,34.05,33.55,33.55,0.25,,332.69754940711505
7077,123503.0,3543.0,34.9,18.47,34.95,34.7,34.7,0.1,0.29,569596.0,5326.0,106.0,13.47,109.0,105.0,109.0,-5.5,-4.93,281124.0,11928.0,23.35,9.09,23.85,23.3,23.75,-0.3,-1.27,253204.0,3331.0,76.4,14.2,76.9,75.8,75.8,-4.6,-5.68,378833.0,11876.0,31.75,12.65,32.1,31.65,31.9,-0.05,-0.16,123699.0,2766.0,44.75,7.05,44.9,44.4,44.5,0.4,0.9,142300.0,3500.0,40.5,10.47,40.9,40.5,40.8,-0.05,-0.12,93749.0,1159.0,80.6,70.09,82.1,80.3,81.4,0.3,0.37,279934.0,4064.0,68.5,9.22,69.4,68.5,69.0,-0.1,-0.15,64848.0,1902.0,34.15,7.8,34.25,33.9,34.1,0.3,0.89,330.54566534914414
7078,92448.0,2651.0,34.9,18.47,34.95,34.7,34.85,0.0,0.0,234880.0,2205.0,106.5,13.53,107.5,105.5,107.0,0.5,0.47,438360.0,18554.0,23.35,9.09,23.95,23.35,23.6,0.0,0.0,61351.0,800.0,76.8,14.28,77.2,76.1,76.8,0.4,0.52,223431.0,7031.0,31.7,12.63,32.0,31.65,31.7,-0.05,-0.16,128604.0,2864.0,44.65,7.03,45.25,44.65,45.1,-0.1,-0.22,185278.0,4516.0,41.0,10.59,41.35,40.55,40.65,0.5,1.23,81359.0,1026.0,78.8,68.52,81.1,78.7,80.9,-1.8,-2.23,220678.0,3245.0,67.7,9.11,68.7,67.7,68.5,-0.8,-1.17,82647.0,2427.0,33.95,7.75,34.35,33.8,34.2,-0.2,-0.59,336.4795783926224
7081,148424.0,4251.0,35.0,18.52,35.0,34.8,34.9,0.1,0.29,213016.0,1994.0,106.5,13.53,108.0,105.5,107.0,0.0,0.0,245426.0,10478.0,23.5,9.14,23.6,23.2,23.4,0.15,0.64,57786.0,749.0,77.2,14.35,77.3,76.6,77.3,0.4,0.52,290637.0,9122.0,31.95,12.73,32.0,31.6,31.7,0.25,0.79,131558.0,2928.0,45.0,7.09,45.15,44.5,44.5,0.35,0.78,95619.0,2314.0,41.2,10.65,41.55,41.1,41.15,0.2,0.49,65278.0,822.0,79.0,68.7,80.3,79.0,79.9,0.2,0.25,349299.0,5155.0,67.8,9.13,68.2,67.5,67.7,0.1,0.15,82321.0,2404.0,34.3,7.83,34.4,34.0,34.2,0.35,1.03,338.1067720685117
7082,154847.0,4426.0,34.75,18.39,35.2,34.75,35.0,-0.25,-0.71,721881.0,6559.0,109.0,13.85,112.0,108.0,108.0,2.5,2.35,444247.0,18822.0,23.3,9.07,23.95,23.3,23.55,-0.2,-0.85,50442.0,655.0,77.2,14.35,77.3,76.8,77.2,0.0,0.0,456248.0,14176.0,32.25,12.85,32.4,31.9,32.0,0.3,0.94,132424.0,2947.0,44.9,7.07,45.25,44.75,45.15,-0.1,-0.22,78576.0,1908.0,41.1,10.62,41.4,41.05,41.3,-0.1,-0.24,72245.0,925.0,77.5,67.39,79.6,77.5,79.0,-1.5,-1.9,250493.0,3699.0,67.9,9.14,68.1,67.1,68.0,0.1,0.15,68052.0,1983.0,34.3,7.83,34.45,34.2,34.4,0.0,0.0,332.96700922266183
7083,133373.0,3813.0,35.1,18.57,35.1,34.65,34.85,0.35,1.01,285549.0,2638.0,108.5,13.79,109.5,107.0,108.0,-0.5,-0.46,378700.0,16371.0,23.05,8.97,23.45,22.95,23.4,-0.25,-1.07,135251.0,1781.0,76.2,14.16,76.6,75.5,76.4,-1.0,-1.3,238264.0,7551.0,31.3,12.47,32.25,31.25,32.25,-0.95,-2.95,86775.0,1939.0,44.9,7.07,44.95,44.55,44.85,0.0,0.0,81098.0,1995.0,40.75,10.53,41.0,40.55,40.95,-0.35,-0.85,140527.0,1863.0,76.7,66.7,77.3,74.2,75.6,-0.8,-1.03,318121.0,4653.0,68.2,9.18,68.7,67.8,68.0,0.3,0.44,78236.0,2293.0,34.0,7.76,34.4,33.95,34.1,-0.3,-0.87,333.7760210803694
7084,137805.0,3932.0,35.1,18.57,35.15,34.9,35.15,0.0,0.0,222716.0,2075.0,106.5,13.53,110.0,106.0,109.5,-2.0,-1.84,217984.0,9390.0,23.05,8.97,23.45,23.0,23.25,0.0,0.0,60995.0,795.0,76.9,14.29,77.0,76.5,77.0,0.7,0.92,217554.0,6909.0,31.35,12.49,31.75,31.25,31.35,0.05,0.16,83822.0,1872.0,44.55,7.02,45.15,44.55,45.15,-0.35,-0.78,53511.0,1310.0,40.6,10.49,41.05,40.6,40.95,-0.15,-0.37,72734.0,948.0,75.4,65.57,78.5,75.1,78.5,-1.3,-1.69,315553.0,4591.0,68.5,9.22,69.1,68.4,69.0,0.3,0.44,59434.0,1745.0,33.95,7.75,34.25,33.95,34.0,-0.05,-0.15,333.2365744400531
7085,138910.0,3950.0,35.2,18.62,35.25,34.95,35.1,0.1,0.28,159789.0,1522.0,106.0,13.47,106.0,104.0,105.5,-0.5,-0.47,129871.0,5608.0,23.25,9.05,23.3,22.95,22.95,0.2,0.87,96158.0,1250.0,77.1,14.33,77.1,76.2,76.4,0.2,0.26,152922.0,4927.0,31.15,12.41,31.2,30.8,31.15,-0.2,-0.64,259350.0,5717.0,45.4,7.15,45.8,44.5,44.5,0.85,1.91,98278.0,2420.0,40.5,10.47,40.95,,40.6,-0.1,-0.25,110678.0,1439.0,77.4,67.3,78.0,74.4,74.4,2.0,2.65,203878.0,3008.0,67.7,9.11,68.2,67.6,68.2,-0.8,-1.17,,3102.0,34.3,7.83,34.6,33.8,33.9,0.35,1.03,337.8353096179188
7088,153867.0,4349.0,35.45,18.76,35.5,35.2,35.25,0.25,0.71,186007.0,1786.0,103.0,13.09,106.5,102.5,106.5,-3.0,-2.83,174526.0,7532.0,23.05,8.97,23.35,23.05,23.25,-0.2,-0.86,35433.0,462.0,76.9,14.29,77.0,76.5,76.9,-0.2,-0.26,248569.0,8038.0,31.0,12.35,31.25,30.7,31.15,-0.15,-0.48,88258.0,1952.0,45.1,7.1,45.45,45.1,45.4,-0.3,-0.66,43532.0,1068.0,40.65,10.5,40.95,40.6,40.6,0.15,0.37,81060.0,1036.0,77.6,67.48,79.3,77.5,78.9,0.2,0.26,120866.0,1784.0,67.7,9.11,68.0,67.6,67.7,0.0,0.0,63852.0,1853.0,34.55,7.89,34.55,34.3,34.3,0.25,0.73,335.1264822134392
7089,226133.0,6372.0,35.45,18.76,35.7,35.3,35.35,0.0,0.0,87676.0,851.0,102.5,13.02,104.5,102.5,103.0,-0.5,-0.49,332522.0,14582.0,22.55,8.77,23.1,22.55,23.1,-0.5,-2.17,50705.0,660.0,76.4,14.2,77.2,76.4,76.9,-0.5,-0.65,209202.0,7210.0,28.8,11.47,29.2,28.8,29.2,-2.2,-7.1,108456.0,2413.0,44.75,7.05,45.3,44.65,45.0,-0.35,-0.78,57189.0,1407.0,40.5,10.47,40.9,40.5,40.7,-0.15,-0.37,584809.0,7054.0,84.5,73.48,85.3,77.7,78.1,6.9,8.89,133663.0,1974.0,67.6,9.1,68.0,67.5,67.8,-0.1,-0.15,116018.0,3389.0,34.05,7.77,34.65,34.0,34.55,-0.5,-1.45,335.9380237154155
7090,146078.0,4118.0,35.6,18.84,35.6,35.3,35.45,0.15,0.42,189247.0,1876.0,102.0,12.96,103.0,99.9,103.0,-0.5,-0.49,676495.0,30578.0,22.55,8.77,22.55,21.7,22.5,0.0,0.0,48932.0,638.0,77.0,14.31,77.1,75.8,76.5,0.6,0.79,167907.0,5891.0,28.6,11.39,28.85,28.3,28.65,-0.2,-0.69,62037.0,1389.0,44.9,7.07,44.9,44.5,44.75,0.15,0.34,65657.0,1613.0,40.7,10.52,40.95,40.5,40.6,0.2,0.49,329179.0,3936.0,82.6,71.83,85.5,81.8,85.0,-1.9,-2.25,226578.0,3374.0,67.4,9.07,67.6,66.6,67.1,-0.2,-0.3,72816.0,2142.0,34.0,7.76,34.15,33.85,34.0,-0.05,-0.15,334.85617918313625
7091,74142.0,2087.0,35.45,18.76,35.65,35.3,35.6,-0.15,-0.42,120496.0,1182.0,101.5,12.9,103.5,101.0,103.0,-0.5,-0.49,219433.0,9736.0,22.4,8.72,22.85,22.35,22.75,-0.15,,51450.0,676.0,75.9,14.11,76.8,75.9,76.5,-1.1,-1.43,233897.0,8097.0,29.05,11.57,29.05,28.55,28.55,0.45,1.57,80499.0,1804.0,44.55,7.02,44.8,44.5,44.8,-0.35,-0.78,128533.0,3145.0,40.7,10.52,,40.6,41.1,0.0,0.0,310513.0,3652.0,85.1,74.0,86.7,82.8,83.4,2.5,3.03,120043.0,1776.0,67.5,9.08,67.9,67.4,67.9,0.1,0.15,91012.0,2697.0,33.65,7.68,34.05,33.6,33.9,-0.35,-1.03,332.69754940711505
7092,68959.0,,35.2,18.62,35.4,35.05,35.35,-0.25,-0.71,134156.0,1330.0,100.5,12.77,102.0,100.0,101.0,-1.0,-0.99,121640.0,,22.25,8.66,22.4,22.1,22.15,-0.15,-0.67,24148.0,,76.2,14.16,,76.1,76.2,0.3,0.4,157436.0,5496.0,28.75,11.45,28.95,28.55,28.9,-0.3,-1.03,97575.0,2205.0,44.05,6.94,44.6,44.05,44.5,-0.5,-1.12,93133.0,,40.4,10.44,40.85,40.4,40.6,-0.3,-0.74,236569.0,2768.0,,73.91,86.9,82.6,85.0,-0.1,-0.12,132052.0,1969.0,66.9,9.0,67.5,66.8,67.5,-0.6,-0.89,61528.0,1835.0,33.5,7.65,33.65,33.5,33.6,-0.15,-0.45,333.2365744400531
7095,111731.0,3190.0,35.0,18.52,35.25,34.75,35.0,-0.2,-0.57,65232.0,649.0,100.5,12.77,101.5,100.0,101.5,0.0,0.0,131152.0,5882.0,22.15,8.62,22.55,22.15,22.35,-0.1,-0.45,36901.0,483.0,76.5,14.22,77.0,76.0,76.9,0.3,0.39,149925.0,5212.0,29.0,11.55,29.0,28.45,28.75,0.25,0.87,89983.0,2053.0,43.8,6.9,44.1,43.7,43.95,-0.25,-0.57,87128.0,2151.0,40.45,10.45,40.9,40.3,40.6,0.05,0.12,256152.0,2933.0,86.5,75.22,88.8,86.0,86.0,1.5,1.76,241111.0,3549.0,68.0,9.15,68.3,67.5,67.5,1.1,1.64,51859.0,1547.0,33.5,7.65,33.65,33.4,33.5,0.0,0.0,339.19367588932863
7096,109633.0,3110.0,35.15,18.6,35.45,34.85,34.85,0.15,0.43,111060.0,1089.0,103.0,13.09,103.0,101.0,101.0,2.5,2.49,142778.0,6381.0,22.55,8.77,22.6,22.2,22.2,0.4,1.81,39330.0,511.0,77.1,14.33,77.1,76.6,76.9,0.6,0.78,226445.0,7734.0,29.3,11.67,29.5,29.0,29.1,0.3,1.03,111670.0,2535.0,44.05,6.94,44.2,43.9,43.9,0.25,0.57,38341.0,945.0,40.55,10.48,40.8,40.5,40.6,0.1,0.25,143732.0,1675.0,85.4,74.26,87.3,85.0,86.5,-1.1,-1.27,330814.0,4828.0,68.6,9.23,68.7,68.0,68.5,0.6,0.88,95672.0,2861.0,33.3,7.6,33.75,33.3,33.55,-0.2,-0.6,343.0111198945986
7097,142245.0,4054.0,34.95,18.49,35.3,34.9,35.25,-0.2,-0.57,175434.0,1729.0,101.0,12.83,102.5,100.5,102.5,-2.0,-1.94,982033.0,41505.0,24.1,9.38,24.1,23.25,23.3,1.55,6.87,49196.0,643.0,76.9,14.29,76.9,76.1,76.1,-0.2,-0.26,168309.0,5710.0,29.6,11.79,29.75,29.05,29.2,0.3,1.02,120187.0,2744.0,43.9,6.91,44.05,43.6,44.05,-0.15,-0.34,104402.0,2557.0,40.9,10.57,41.05,40.7,40.7,0.35,0.86,203556.0,2344.0,86.8,75.48,87.9,85.4,85.9,1.4,1.64,320887.0,4649.0,69.2,9.31,69.3,68.7,69.0,0.6,0.87,150974.0,4571.0,33.1,7.56,33.25,32.9,33.2,-0.2,-0.6,344.65349143610064
7098,188792.0,5349.0,35.1,18.57,,35.05,35.25,0.15,0.43,191761.0,1883.0,101.5,12.9,103.0,101.0,102.5,0.5,0.5,541128.0,22564.0,23.6,9.18,24.55,23.6,24.25,-0.5,-2.07,66129.0,862.0,76.6,14.24,76.9,76.5,76.9,-0.3,-0.39,126605.0,4291.0,29.45,11.73,29.8,29.4,29.8,-0.15,-0.51,117029.0,2646.0,44.35,6.98,44.4,43.95,44.0,,1.03,162305.0,3941.0,41.2,10.65,41.45,40.9,41.15,0.3,0.73,519748.0,5751.0,90.7,78.87,91.9,87.1,88.0,3.9,4.49,800435.0,11366.0,,9.53,71.1,69.5,69.5,1.6,2.31,,3275.0,32.95,7.52,33.1,32.9,33.05,-0.15,-0.45,345.75051383399256
7099,191438.0,5395.0,35.5,18.78,35.6,34.95,35.0,0.4,1.14,205260.0,1981.0,104.5,13.28,105.0,101.5,102.0,3.0,2.96,315244.0,13468.0,23.5,9.14,23.6,23.15,23.35,-0.1,-0.42,14917.0,195.0,76.6,14.24,76.8,76.4,76.5,0.0,0.0,90338.0,3065.0,29.5,11.75,29.6,29.4,29.45,0.05,0.17,54608.0,1231.0,44.35,6.98,44.5,44.1,44.5,0.0,0.0,169816.0,4097.0,41.4,10.7,41.65,41.2,41.3,0.2,0.49,342072.0,3740.0,89.0,77.39,93.0,89.0,92.4,-1.7,-1.87,673714.0,9499.0,70.6,9.5,71.6,70.4,70.5,-0.2,-0.28,148945.0,4544.0,32.8,7.49,32.9,32.7,32.9,-0.15,-0.46,347.6743610013179
7102,263284.0,7369.0,35.8,18.94,35.85,35.35,35.4,0.3,0.85,161299.0,1552.0,103.5,13.15,105.0,102.5,105.0,-1.0,-0.96,171587.0,7303.0,23.45,9.12,23.8,23.4,23.7,-0.05,-0.21,16139.0,211.0,76.6,14.24,76.9,76.3,76.8,0.0,0.0,78248.0,2652.0,29.45,11.73,29.6,29.45,29.55,-0.05,-0.17,80191.0,1793.0,44.9,7.07,44.95,44.35,44.45,0.55,1.24,322690.0,7569.0,43.4,11.21,43.45,41.65,41.65,2.0,4.83,151374.0,1713.0,87.2,75.83,90.0,87.1,89.8,-1.8,-2.02,591861.0,8349.0,71.4,9.61,71.4,70.0,70.6,0.8,1.13,103939.0,3154.0,33.1,7.56,33.1,32.8,32.8,0.3,0.91,348.2249802371546
7103,244255.0,6825.0,35.9,18.99,36.05,35.25,35.65,0.1,0.28,97556.0,951.0,103.0,13.09,104.0,102.0,103.0,-0.5,-0.48,580318.0,24498.0,23.85,9.28,23.9,23.3,23.5,0.4,1.71,49537.0,648.0,76.6,14.24,76.8,76.2,76.3,0.0,0.0,90119.0,3068.0,29.4,11.71,29.5,29.25,29.45,-0.05,-0.17,71286.0,1601.0,44.4,6.99,44.9,44.4,44.9,-0.5,-1.11,178410.0,4136.0,43.15,11.15,43.4,42.9,43.4,-0.25,-0.58,343905.0,3800.0,91.6,79.65,92.0,88.1,88.5,4.4,5.05,903856.0,12546.0,72.2,9.72,72.4,71.6,72.1,0.8,1.12,98426.0,2990.0,32.8,7.49,33.15,32.8,33.15,-0.3,-0.91,351.5375494071151
7104,297773.0,8247.0,36.15,19.13,36.2,35.7,35.8,0.25,0.7,397521.0,3729.0,107.5,13.66,107.5,103.5,103.5,4.5,4.37,972317.0,40498.0,24.15,9.4,24.15,23.7,23.8,0.3,1.26,76533.0,1000.0,76.8,14.28,76.8,76.3,76.7,0.2,0.26,327706.0,11046.0,29.5,11.75,30.0,29.4,29.85,0.1,0.34,85009.0,1903.0,44.45,7.0,44.9,44.45,44.5,0.05,0.11,203972.0,4759.0,42.5,10.98,43.3,42.45,43.25,-0.65,-1.51,271039.0,3000.0,89.0,77.39,92.1,89.0,91.4,-2.6,-2.84,868536.0,12702.0,68.3,9.19,69.0,68.0,68.0,-3.9,-5.4,79589.0,2406.0,33.0,7.53,33.25,32.85,32.85,0.2,0.61,351.5375494071151
7105,232828.0,6440.0,36.2,19.15,36.25,35.95,36.0,0.05,0.14,255751.0,2385.0,106.5,13.53,108.5,106.0,108.0,-1.0,-0.93,781311.0,33899.0,22.9,8.91,23.25,22.85,23.15,-1.25,-5.18,53240.0,695.0,76.7,14.26,76.9,76.5,76.8,-0.1,-0.13,155305.0,5240.0,29.55,11.77,29.9,29.45,29.6,0.05,0.17,157444.0,3487.0,45.45,7.16,45.6,44.5,44.7,1.0,2.25,85204.0,1999.0,42.6,11.01,43.0,42.5,43.0,0.1,0.24,99809.0,1113.0,89.0,77.39,90.8,88.1,89.7,0.0,0.0,269487.0,3899.0,68.8,9.26,69.5,68.8,69.5,0.5,0.73,84137.0,2541.0,33.2,7.58,33.25,33.0,33.15,0.2,0.61,347.6743610013179
7106,190594.0,5270.0,36.1,19.1,36.25,36.05,36.2,-0.1,-0.28,240278.0,2240.0,107.0,13.6,108.0,106.0,107.0,0.5,0.47,521892.0,22292.0,23.6,9.18,23.7,23.0,23.2,0.7,3.06,70669.0,927.0,76.1,14.14,76.6,76.0,76.6,-0.6,-0.78,86792.0,2936.0,29.6,11.79,29.65,29.4,29.5,0.05,0.17,305920.0,6646.0,46.2,7.28,46.35,45.5,45.6,0.75,1.65,128728.0,3051.0,42.35,10.94,42.65,41.85,42.6,-0.25,-0.59,95299.0,1062.0,89.1,77.48,90.5,89.1,89.2,0.1,0.11,214675.0,3138.0,68.6,9.23,69.2,68.0,69.0,-0.2,-0.29,94985.0,2850.0,33.35,7.61,33.4,33.1,33.2,0.15,0.45,345.4761001317528
7109,283191.0,7869.0,36.0,19.05,36.1,35.8,36.1,-0.1,-0.28,369284.0,3369.0,109.5,13.91,111.0,107.0,107.0,2.5,2.34,373195.0,15663.0,23.65,9.2,24.15,23.6,23.9,0.05,0.21,23509.0,308.0,76.8,14.28,76.8,76.0,76.2,0.7,0.92,82899.0,2809.0,29.55,11.77,29.65,29.45,29.6,-0.05,-0.17,146763.0,3187.0,45.85,7.22,46.6,45.85,46.4,-0.35,-0.76,200848.0,4794.0,42.0,10.85,42.35,41.6,41.8,-0.35,-0.83,46112.0,521.0,88.1,76.61,89.3,88.0,89.3,-1.0,-1.12,131779.0,1933.0,68.2,9.18,68.6,67.9,68.5,-0.4,-0.58,79026.0,2379.0,33.25,7.59,33.45,33.1,33.4,-0.1,-0.3,349.05169960474365
7110,287700.0,8293.0,34.55,18.28,34.8,34.5,34.65,-1.45,-4.03,714081.0,6277.0,115.5,14.68,116.0,110.0,110.0,6.0,5.48,475741.0,19854.0,24.1,9.38,24.1,23.75,23.8,0.45,1.9,20875.0,273.0,76.6,14.24,76.8,76.4,76.5,-0.2,-0.26,134197.0,4537.0,29.5,11.75,29.8,29.45,29.6,-0.05,-0.17,107268.0,2340.0,46.1,7.26,46.15,45.6,45.85,0.25,0.55,185370.0,4362.0,42.65,11.02,42.75,42.1,42.1,0.65,1.55,157085.0,1755.0,89.7,78.0,90.7,87.7,88.1,1.6,1.82,137343.0,2003.0,68.7,9.25,68.7,68.3,68.4,0.5,0.73,76788.0,2321.0,33.1,7.56,33.25,33.0,33.25,-0.15,-0.45,348.77602108036933
7111,208190.0,6029.0,34.5,18.25,34.65,34.35,34.5,-0.05,-0.14,451501.0,3840.0,114.5,14.55,120.0,114.5,116.0,-1.0,-0.87,356390.0,14769.0,23.9,9.3,24.4,23.9,24.1,-0.2,-0.83,48447.0,632.0,76.6,14.24,76.9,76.3,76.7,0.0,0.0,340910.0,11379.0,30.15,12.01,30.25,29.5,29.5,0.65,2.2,189467.0,4096.0,46.1,7.26,46.55,46.0,46.2,0.0,0.0,295575.0,6968.0,42.25,10.92,42.7,42.25,42.25,-0.4,-0.94,605403.0,6436.0,92.6,80.52,96.7,91.7,91.7,2.9,3.23,197531.0,2872.0,68.3,9.19,69.4,68.2,68.9,-0.4,-0.58,105550.0,3199.0,32.85,7.5,33.25,32.85,33.2,-0.25,-0.76,350.7079841897238
7112,488828.0,13990.0,35.2,18.62,35.3,34.5,34.5,0.7,2.03,162880.0,1417.0,115.5,14.68,117.0,113.5,115.5,1.0,0.87,301566.0,12527.0,23.9,9.3,24.3,23.9,24.1,0.0,0.0,79844.0,1033.0,77.5,14.41,77.5,76.8,76.8,0.9,1.17,287961.0,9476.0,30.4,12.11,30.75,30.05,30.4,0.25,0.83,169724.0,3690.0,45.95,7.24,46.4,45.8,46.4,-0.15,-0.33,230646.0,5853.0,39.4,10.18,39.9,39.3,39.3,-2.85,-6.75,182666.0,1986.0,91.4,79.48,93.3,91.1,92.8,-1.2,-1.3,195172.0,2848.0,68.9,9.27,69.0,68.1,68.8,0.6,0.88,59425.0,1806.0,32.85,7.5,33.1,32.85,32.9,0.0,0.0,349.87936758893335
